mu	nu	muz	nuz	product_mean	product_std	matrix_mean	matrix_std
234	72	z^7+z^6+z^5+z^3+z	z^6+z^3	0.000135871	2.57022e-05	0.000275258	1.65414e-05
234	73	z^7+z^6+z^5+z^3+z	z^6+z^3+1	0.000133576	2.36734e-05	0.000270451	1.4423e-05
234	74	z^7+z^6+z^5+z^3+z	z^6+z^3+z	0.000135047	2.45558e-05	0.0002728	1.42294e-05
234	76	z^7+z^6+z^5+z^3+z	z^6+z^3+z^2	0.000134301	2.56522e-05	0.000272542	2.23065e-05
234	77	z^7+z^6+z^5+z^3+z	z^6+z^3+z^2+1	0.000155271	0.000115763	0.000304587	0.000140288
234	79	z^7+z^6+z^5+z^3+z	z^6+z^3+z^2+z+1	0.000171415	0.000126502	0.000345374	0.000202633
234	81	z^7+z^6+z^5+z^3+z	z^6+z^4+1	0.000189805	0.000120338	0.000378823	0.00023999
234	82	z^7+z^6+z^5+z^3+z	z^6+z^4+z	0.000187852	0.000173813	0.000345215	0.000207859
234	83	z^7+z^6+z^5+z^3+z	z^6+z^4+z+1	0.000144457	4.70057e-05	0.000296963	0.000101862
234	84	z^7+z^6+z^5+z^3+z	z^6+z^4+z^2	0.000151797	6.89674e-05	0.00031802	0.000154221
234	86	z^7+z^6+z^5+z^3+z	z^6+z^4+z^2+z	0.000135832	2.53175e-05	0.000273781	1.65025e-05
234	87	z^7+z^6+z^5+z^3+z	z^6+z^4+z^2+z+1	0.000136975	2.4655e-05	0.00028094	3.62484e-05
234	88	z^7+z^6+z^5+z^3+z	z^6+z^4+z^3	0.000136297	4.6784e-05	0.000276433	4.3848e-05
234	89	z^7+z^6+z^5+z^3+z	z^6+z^4+z^3+1	0.000136061	3.84291e-05	0.000273906	3.5695e-05
234	91	z^7+z^6+z^5+z^3+z	z^6+z^4+z^3+z+1	0.000133905	2.4466e-05	0.000270638	1.45749e-05
234	92	z^7+z^6+z^5+z^3+z	z^6+z^4+z^3+z^2	0.00013452	2.42811e-05	0.000271996	1.54537e-05
234	93	z^7+z^6+z^5+z^3+z	z^6+z^4+z^3+z^2+1	0.000133718	2.37496e-05	0.000271881	1.56846e-05
234	94	z^7+z^6+z^5+z^3+z	z^6+z^4+z^3+z^2+z	0.000133642	2.46718e-05	0.000271095	1.67439e-05
234	96	z^7+z^6+z^5+z^3+z	z^6+z^5	0.000137161	4.46907e-05	0.000276015	3.32273e-05
234	97	z^7+z^6+z^5+z^3+z	z^6+z^5+1	0.000134759	2.53717e-05	0.000272839	1.76397e-05
234	98	z^7+z^6+z^5+z^3+z	z^6+z^5+z	0.000135076	2.50156e-05	0.00027261	1.57042e-05
234	100	z^7+z^6+z^5+z^3+z	z^6+z^5+z^2	0.000135273	2.33121e-05	0.000275292	1.56682e-05
234	101	z^7+z^6+z^5+z^3+z	z^6+z^5+z^2+1	0.000138785	2.60216e-05	0.000281261	1.97929e-05
234	103	z^7+z^6+z^5+z^3+z	z^6+z^5+z^2+z+1	0.000141146	7.42773e-05	0.000281626	7.75267e-05
234	104	z^7+z^6+z^5+z^3+z	z^6+z^5+z^3	0.000141639	4.27976e-05	0.000288304	6.65078e-05
234	106	z^7+z^6+z^5+z^3+z	z^6+z^5+z^3+z	0.000137098	2.47275e-05	0.000277248	1.59491e-05
234	107	z^7+z^6+z^5+z^3+z	z^6+z^5+z^3+z+1	0.000147184	8.20874e-05	0.000296446	0.000127539
234	109	z^7+z^6+z^5+z^3+z	z^6+z^5+z^3+z^2+1	0.000149865	8.04183e-05	0.000301132	0.000113244
234	110	z^7+z^6+z^5+z^3+z	z^6+z^5+z^3+z^2+z	0.00013699	2.58258e-05	0.000276844	1.77315e-05
234	111	z^7+z^6+z^5+z^3+z	z^6+z^5+z^3+z^2+z+1	0.000134266	2.40655e-05	0.000271217	1.41023e-05
234	112	z^7+z^6+z^5+z^3+z	z^6+z^5+z^4	0.000136895	2.59201e-05	0.000277262	3.54269e-05
234	113	z^7+z^6+z^5+z^3+z	z^6+z^5+z^4+1	0.000133881	2.37794e-05	0.000272181	1.60149e-05
234	115	z^7+z^6+z^5+z^3+z	z^6+z^5+z^4+z+1	0.000133479	2.35431e-05	0.000270145	1.44636e-05
234	116	z^7+z^6+z^5+z^3+z	z^6+z^5+z^4+z^2	0.000132228	2.32056e-05	0.000269208	1.48165e-05
234	117	z^7+z^6+z^5+z^3+z	z^6+z^5+z^4+z^2+1	0.000135135	2.56763e-05	0.000272714	1.72536e-05
234	118	z^7+z^6+z^5+z^3+z	z^6+z^5+z^4+z^2+z	0.000136066	2.54403e-05	0.000274974	3.50155e-05
234	121	z^7+z^6+z^5+z^3+z	z^6+z^5+z^4+z^3+1	0.000137573	2.55548e-05	0.000278344	1.86962e-05
234	122	z^7+z^6+z^5+z^3+z	z^6+z^5+z^4+z^3+z	0.000136112	2.50352e-05	0.000275615	1.877e-05
234	123	z^7+z^6+z^5+z^3+z	z^6+z^5+z^4+z^3+z+1	0.000144311	3.39885e-05	0.000291217	3.9443e-05
234	124	z^7+z^6+z^5+z^3+z	z^6+z^5+z^4+z^3+z^2	0.000137612	2.52689e-05	0.00027859	2.01295e-05
234	126	z^7+z^6+z^5+z^3+z	z^6+z^5+z^4+z^3+z^2+z	0.000135252	2.51147e-05	0.000273856	1.63174e-05
234	127	z^7+z^6+z^5+z^3+z	z^6+z^5+z^4+z^3+z^2+z+1	0.000133623	2.44064e-05	0.000270417	1.48975e-05
234	128	z^7+z^6+z^5+z^3+z	z^7	0.00013419	2.47913e-05	0.000271112	1.48619e-05
234	129	z^7+z^6+z^5+z^3+z	z^7+1	0.000134037	2.37244e-05	0.000273368	1.56416e-05
234	131	z^7+z^6+z^5+z^3+z	z^7+z+1	0.000135716	2.528e-05	0.000275365	1.58808e-05
234	132	z^7+z^6+z^5+z^3+z	z^7+z^2	0.000134069	2.49572e-05	0.000271473	1.62227e-05
234	133	z^7+z^6+z^5+z^3+z	z^7+z^2+1	0.000133572	2.33117e-05	0.000270816	1.45475e-05
234	134	z^7+z^6+z^5+z^3+z	z^7+z^2+z	0.000133413	2.399e-05	0.000271533	1.54955e-05
234	137	z^7+z^6+z^5+z^3+z	z^7+z^3+1	0.000156331	0.000120318	0.000307055	0.000162098
234	138	z^7+z^6+z^5+z^3+z	z^7+z^3+z	0.000136652	2.55861e-05	0.00027917	3.44588e-05
234	139	z^7+z^6+z^5+z^3+z	z^7+z^3+z+1	0.000188308	0.000170766	0.000357646	0.00022318
234	140	z^7+z^6+z^5+z^3+z	z^7+z^3+z^2	0.000143481	6.23479e-05	0.000292745	0.000111723
234	142	z^7+z^6+z^5+z^3+z	z^7+z^3+z^2+z	0.000166943	0.000140055	0.000334887	0.00020204
234	143	z^7+z^6+z^5+z^3+z	z^7+z^3+z^2+z+1	0.000149533	6.7334e-05	0.000309119	0.000140721
234	144	z^7+z^6+z^5+z^3+z	z^7+z^4	0.000143208	5.22239e-05	0.000289949	8.14751e-05
234	145	z^7+z^6+z^5+z^3+z	z^7+z^4+1	0.000136903	2.65625e-05	0.000280838	8.94202e-05
234	146	z^7+z^6+z^5+z^3+z	z^7+z^4+z	0.000146006	6.44154e-05	0.000295298	9.71817e-05
234	148	z^7+z^6+z^5+z^3+z	z^7+z^4+z^2	0.000140885	4.30979e-05	0.000290575	9.2782e-05
234	149	z^7+z^6+z^5+z^3+z	z^7+z^4+z^2+1	0.0001354	2.40238e-05	0.000274025	1.52287e-05
234	151	z^7+z^6+z^5+z^3+z	z^7+z^4+z^2+z+1	0.000133087	2.47659e-05	0.000270112	1.44233e-05
234	152	z^7+z^6+z^5+z^3+z	z^7+z^4+z^3	0.000133886	2.34744e-05	0.000271642	1.48722e-05
234	154	z^7+z^6+z^5+z^3+z	z^7+z^4+z^3+z	0.000134131	2.51403e-05	0.00027233	1.58352e-05
234	155	z^7+z^6+z^5+z^3+z	z^7+z^4+z^3+z+1	0.000135283	2.44761e-05	0.000272781	1.49438e-05
234	157	z^7+z^6+z^5+z^3+z	z^7+z^4+z^3+z^2+1	0.000163001	0.000116504	0.000345477	0.000237522
234	158	z^7+z^6+z^5+z^3+z	z^7+z^4+z^3+z^2+z	0.000148811	8.21566e-05	0.000302395	0.000135594
234	159	z^7+z^6+z^5+z^3+z	z^7+z^4+z^3+z^2+z+1	0.000136193	2.60682e-05	0.000276563	3.44643e-05
234	161	z^7+z^6+z^5+z^3+z	z^7+z^5+1	0.000158317	0.000100425	0.000339231	0.000201297
234	162	z^7+z^6+z^5+z^3+z	z^7+z^5+z	0.000166392	0.000111496	0.000343056	0.000201093
234	163	z^7+z^6+z^5+z^3+z	z^7+z^5+z+1	0.000135401	2.4175e-05	0.000277814	6.97167e-05
234	164	z^7+z^6+z^5+z^3+z	z^7+z^5+z^2	0.000136614	2.56387e-05	0.000276909	1.76398e-05
234	166	z^7+z^6+z^5+z^3+z	z^7+z^5+z^2+z	0.000147535	5.58611e-05	0.000306367	0.000117177
234	167	z^7+z^6+z^5+z^3+z	z^7+z^5+z^2+z+1	0.000142192	3.59365e-05	0.000291096	6.86203e-05
234	168	z^7+z^6+z^5+z^3+z	z^7+z^5+z^3	0.00013775	3.5446e-05	0.000278368	3.6795e-05
234	169	z^7+z^6+z^5+z^3+z	z^7+z^5+z^3+1	0.00013941	2.70106e-05	0.000285781	4.6588e-05
234	171	z^7+z^6+z^5+z^3+z	z^7+z^5+z^3+z+1	0.000145929	6.85403e-05	0.000291672	7.20714e-05
234	172	z^7+z^6+z^5+z^3+z	z^7+z^5+z^3+z^2	0.000145634	5.10621e-05	0.000296142	7.10434e-05
234	173	z^7+z^6+z^5+z^3+z	z^7+z^5+z^3+z^2+1	0.000146332	5.73205e-05	0.00029408	4.41978e-05
234	174	z^7+z^6+z^5+z^3+z	z^7+z^5+z^3+z^2+z	0.000145684	3.76684e-05	0.000300536	7.3417e-05
234	176	z^7+z^6+z^5+z^3+z	z^7+z^5+z^4	0.000143126	6.99977e-05	0.000288989	0.00010849
234	178	z^7+z^6+z^5+z^3+z	z^7+z^5+z^4+z	0.000154043	0.00011169	0.000322817	0.000220854
234	179	z^7+z^6+z^5+z^3+z	z^7+z^5+z^4+z+1	0.000141345	3.73102e-05	0.000288323	6.37045e-05
234	181	z^7+z^6+z^5+z^3+z	z^7+z^5+z^4+z^2+1	0.000137343	2.52309e-05	0.000277105	1.79355e-05
234	182	z^7+z^6+z^5+z^3+z	z^7+z^5+z^4+z^2+z	0.00013679	2.9977e-05	0.000276196	3.52658e-05
234	183	z^7+z^6+z^5+z^3+z	z^7+z^5+z^4+z^2+z+1	0.000136708	2.51868e-05	0.000278624	3.42088e-05
234	184	z^7+z^6+z^5+z^3+z	z^7+z^5+z^4+z^3	0.000160911	0.000122782	0.000328416	0.000201043
234	185	z^7+z^6+z^5+z^3+z	z^7+z^5+z^4+z^3+1	0.000140334	3.91003e-05	0.000284626	5.28445e-05
234	186	z^7+z^6+z^5+z^3+z	z^7+z^5+z^4+z^3+z	0.000138904	3.70763e-05	0.000281838	4.65755e-05
234	188	z^7+z^6+z^5+z^3+z	z^7+z^5+z^4+z^3+z^2	0.000157604	9.01886e-05	0.00031959	0.000146586
234	189	z^7+z^6+z^5+z^3+z	z^7+z^5+z^4+z^3+z^2+1	0.000155079	0.000100162	0.000300453	0.000109727
234	191	z^7+z^6+z^5+z^3+z	z^7+z^5+z^4+z^3+z^2+z+1	0.000151811	7.48251e-05	0.000304569	0.000106282
234	192	z^7+z^6+z^5+z^3+z	z^7+z^6	0.000151846	7.9512e-05	0.000311745	0.000123795
234	193	z^7+z^6+z^5+z^3+z	z^7+z^6+1	0.000135503	3.69508e-05	0.000272068	2.42297e-05
234	194	z^7+z^6+z^5+z^3+z	z^7+z^6+z	0.000135072	2.56405e-05	0.000273217	1.8211e-05
234	196	z^7+z^6+z^5+z^3+z	z^7+z^6+z^2	0.000134211	2.38541e-05	0.000271077	1.56157e-05
234	197	z^7+z^6+z^5+z^3+z	z^7+z^6+z^2+1	0.000136796	2.59188e-05	0.000276286	1.73812e-05
234	199	z^7+z^6+z^5+z^3+z	z^7+z^6+z^2+z+1	0.000134994	2.56388e-05	0.000272254	1.6642e-05
234	200	z^7+z^6+z^5+z^3+z	z^7+z^6+z^3	0.000135694	2.50254e-05	0.00027308	1.5967e-05
234	202	z^7+z^6+z^5+z^3+z	z^7+z^6+z^3+z	0.000133215	2.29296e-05	0.000271528	1.55124e-05
234	203	z^7+z^6+z^5+z^3+z	z^7+z^6+z^3+z+1	0.000140967	6.15779e-05	0.000291553	0.000128907
234	205	z^7+z^6+z^5+z^3+z	z^7+z^6+z^3+z^2+1	0.000135839	2.50245e-05	0.000276798	4.26982e-05
234	206	z^7+z^6+z^5+z^3+z	z^7+z^6+z^3+z^2+z	0.000133895	2.89818e-05	0.000270127	3.29062e-05
234	207	z^7+z^6+z^5+z^3+z	z^7+z^6+z^3+z^2+z+1	0.000132657	2.37411e-05	0.000268746	1.41129e-05
234	208	z^7+z^6+z^5+z^3+z	z^7+z^6+z^4	0.000132437	2.38865e-05	0.000268875	1.54754e-05
234	209	z^7+z^6+z^5+z^3+z	z^7+z^6+z^4+1	0.000133188	2.39906e-05	0.000269896	1.47735e-05
234	211	z^7+z^6+z^5+z^3+z	z^7+z^6+z^4+z+1	0.000135026	2.43213e-05	0.000273642	1.67236e-05
234	212	z^7+z^6+z^5+z^3+z	z^7+z^6+z^4+z^2	0.000134293	2.36203e-05	0.000271979	1.60015e-05
234	213	z^7+z^6+z^5+z^3+z	z^7+z^6+z^4+z^2+1	0.000133195	2.47609e-05	0.000269326	1.46934e-05
234	214	z^7+z^6+z^5+z^3+z	z^7+z^6+z^4+z^2+z	0.000137304	2.48483e-05	0.000277084	1.78905e-05
234	217	z^7+z^6+z^5+z^3+z	z^7+z^6+z^4+z^3+1	0.00013533	2.42484e-05	0.000274829	1.71255e-05
234	218	z^7+z^6+z^5+z^3+z	z^7+z^6+z^4+z^3+z	0.000135753	2.51921e-05	0.000275774	1.71844e-05
234	219	z^7+z^6+z^5+z^3+z	z^7+z^6+z^4+z^3+z+1	0.000134572	2.46897e-05	0.000272067	1.78207e-05
234	220	z^7+z^6+z^5+z^3+z	z^7+z^6+z^4+z^3+z^2	0.000133325	2.39599e-05	0.000269768	1.51211e-05
234	222	z^7+z^6+z^5+z^3+z	z^7+z^6+z^4+z^3+z^2+z	0.000132916	2.33865e-05	0.000269758	1.43102e-05
234	223	z^7+z^6+z^5+z^3+z	z^7+z^6+z^4+z^3+z^2+z+1	0.000133042	2.41834e-05	0.000270438	1.4911e-05
234	224	z^7+z^6+z^5+z^3+z	z^7+z^6+z^5	0.000143581	7.11416e-05	0.000286288	7.90666e-05
234	226	z^7+z^6+z^5+z^3+z	z^7+z^6+z^5+z	0.00014915	9.02576e-05	0.000299871	0.000118369
234	227	z^7+z^6+z^5+z^3+z	z^7+z^6+z^5+z+1	0.000149515	8.2706e-05	0.000301545	0.000129885
234	229	z^7+z^6+z^5+z^3+z	z^7+z^6+z^5+z^2+1	0.000134493	2.30307e-05	0.000276419	4.77236e-05
234	230	z^7+z^6+z^5+z^3+z	z^7+z^6+z^5+z^2+z	0.000136413	3.06674e-05	0.000277089	3.21566e-05
234	231	z^7+z^6+z^5+z^3+z	z^7+z^6+z^5+z^2+z+1	0.000151406	9.07868e-05	0.000305594	0.000140682
234	232	z^7+z^6+z^5+z^3+z	z^7+z^6+z^5+z^3	0.000134078	2.44821e-05	0.000270717	1.53321e-05
234	233	z^7+z^6+z^5+z^3+z	z^7+z^6+z^5+z^3+1	0.000152789	9.21974e-05	0.000311365	0.000159157
234	234	z^7+z^6+z^5+z^3+z	z^7+z^6+z^5+z^3+z	0.000160964	0.000113214	0.000330065	0.000192449
234	236	z^7+z^6+z^5+z^3+z	z^7+z^6+z^5+z^3+z^2	0.000141821	3.72662e-05	0.000288105	2.9259e-05
234	237	z^7+z^6+z^5+z^3+z	z^7+z^6+z^5+z^3+z^2+1	0.000152123	0.000103627	0.00029736	6.79065e-05
234	239	z^7+z^6+z^5+z^3+z	z^7+z^6+z^5+z^3+z^2+z+1	0.000165938	0.000122119	0.000343662	0.000238635
234	241	z^7+z^6+z^5+z^3+z	z^7+z^6+z^5+z^4+1	0.000163083	0.000116791	0.000341292	0.000238886
234	242	z^7+z^6+z^5+z^3+z	z^7+z^6+z^5+z^4+z	0.000136092	3.832e-05	0.000271827	1.57008e-05
234	243	z^7+z^6+z^5+z^3+z	z^7+z^6+z^5+z^4+z+1	0.000132677	2.34195e-05	0.000269304	1.45909e-05
234	244	z^7+z^6+z^5+z^3+z	z^7+z^6+z^5+z^4+z^2	0.000133434	2.4772e-05	0.000269749	1.54117e-05
234	246	z^7+z^6+z^5+z^3+z	z^7+z^6+z^5+z^4+z^2+z	0.00016548	0.00013424	0.000327608	0.00017058
234	247	z^7+z^6+z^5+z^3+z	z^7+z^6+z^5+z^4+z^2+z+1	0.00013735	2.62715e-05	0.000279402	3.55672e-05
234	248	z^7+z^6+z^5+z^3+z	z^7+z^6+z^5+z^4+z^3	0.000137961	2.48e-05	0.000278867	1.66427e-05
234	249	z^7+z^6+z^5+z^3+z	z^7+z^6+z^5+z^4+z^3+1	0.00019533	0.000191304	0.000391584	0.000298761
234	251	z^7+z^6+z^5+z^3+z	z^7+z^6+z^5+z^4+z^3+z+1	0.000161571	0.000105432	0.000335187	0.000191902
234	252	z^7+z^6+z^5+z^3+z	z^7+z^6+z^5+z^4+z^3+z^2	0.000144923	6.77595e-05	0.000288356	6.39944e-05
234	253	z^7+z^6+z^5+z^3+z	z^7+z^6+z^5+z^4+z^3+z^2+1	0.000140108	4.37312e-05	0.0002916	0.000117816
234	254	z^7+z^6+z^5+z^3+z	z^7+z^6+z^5+z^4+z^3+z^2+z	0.000134182	2.40896e-05	0.000272127	1.71667e-05
236	2	z^7+z^6+z^5+z^3+z^2	z	0.000140531	4.0302e-05	0.000282324	4.73104e-05
236	4	z^7+z^6+z^5+z^3+z^2	z^2	0.000137676	3.79314e-05	0.000273521	1.6734e-05
236	7	z^7+z^6+z^5+z^3+z^2	z^2+z+1	0.00013623	2.53569e-05	0.000274316	1.80175e-05
236	8	z^7+z^6+z^5+z^3+z^2	z^3	0.000136799	2.51987e-05	0.000275748	1.95758e-05
236	11	z^7+z^6+z^5+z^3+z^2	z^3+z+1	0.000217828	3.95088e-05	0.000420704	5.84858e-05
236	13	z^7+z^6+z^5+z^3+z^2	z^3+z^2+1	0.00013884	2.578e-05	0.000278712	1.90909e-05
236	14	z^7+z^6+z^5+z^3+z^2	z^3+z^2+z	0.000140471	2.65242e-05	0.000284124	2.46619e-05
236	16	z^7+z^6+z^5+z^3+z^2	z^4	0.000140227	2.5107e-05	0.000284516	1.99435e-05
236	19	z^7+z^6+z^5+z^3+z^2	z^4+z+1	0.000140007	2.58379e-05	0.000280493	1.89998e-05
236	21	z^7+z^6+z^5+z^3+z^2	z^4+z^2+1	0.00014232	4.21127e-05	0.000295104	0.000114203
236	22	z^7+z^6+z^5+z^3+z^2	z^4+z^2+z	0.000136624	2.52989e-05	0.00027526	3.56494e-05
236	25	z^7+z^6+z^5+z^3+z^2	z^4+z^3+1	0.000145981	7.15227e-05	0.000289068	6.37752e-05
236	26	z^7+z^6+z^5+z^3+z^2	z^4+z^3+z	0.000159637	0.000101666	0.000336982	0.000211249
236	28	z^7+z^6+z^5+z^3+z^2	z^4+z^3+z^2	0.000150259	9.97824e-05	0.000315002	0.000199427
236	31	z^7+z^6+z^5+z^3+z^2	z^4+z^3+z^2+z+1	0.000150338	7.47839e-05	0.000301254	0.000131906
236	32	z^7+z^6+z^5+z^3+z^2	z^5	0.000193943	0.000215256	0.000392426	0.000332559
236	35	z^7+z^6+z^5+z^3+z^2	z^5+z+1	0.000145815	5.88053e-05	0.000285475	3.48388e-05
236	37	z^7+z^6+z^5+z^3+z^2	z^5+z^2+1	0.000145386	3.38152e-05	0.000289503	3.07709e-05
236	38	z^7+z^6+z^5+z^3+z^2	z^5+z^2+z	0.000149503	7.6509e-05	0.000299632	8.8708e-05
236	41	z^7+z^6+z^5+z^3+z^2	z^5+z^3+1	0.000138418	4.7032e-05	0.000274767	2.00937e-05
236	42	z^7+z^6+z^5+z^3+z^2	z^5+z^3+z	0.000134626	2.56182e-05	0.000270208	2.14928e-05
236	44	z^7+z^6+z^5+z^3+z^2	z^5+z^3+z^2	0.000134626	2.47814e-05	0.000269921	1.5508e-05
236	47	z^7+z^6+z^5+z^3+z^2	z^5+z^3+z^2+z+1	0.000136692	2.55275e-05	0.000276456	3.49778e-05
236	49	z^7+z^6+z^5+z^3+z^2	z^5+z^4+1	0.00013544	2.5041e-05	0.000271752	1.65526e-05
236	50	z^7+z^6+z^5+z^3+z^2	z^5+z^4+z	0.000135544	2.5996e-05	0.000272986	2.34035e-05
236	52	z^7+z^6+z^5+z^3+z^2	z^5+z^4+z^2	0.000134899	2.43368e-05	0.000270824	1.60656e-05
236	55	z^7+z^6+z^5+z^3+z^2	z^5+z^4+z^2+z+1	0.000134997	2.43923e-05	0.000270439	1.43981e-05
236	56	z^7+z^6+z^5+z^3+z^2	z^5+z^4+z^3	0.000136944	2.42415e-05	0.000273392	1.59447e-05
236	59	z^7+z^6+z^5+z^3+z^2	z^5+z^4+z^3+z+1	0.000134692	2.47921e-05	0.0002689	1.52674e-05
236	61	z^7+z^6+z^5+z^3+z^2	z^5+z^4+z^3+z^2+1	0.000134924	2.51907e-05	0.000270535	2.28607e-05
236	62	z^7+z^6+z^5+z^3+z^2	z^5+z^4+z^3+z^2+z	0.000134217	2.38985e-05	0.000268965	1.44222e-05
236	64	z^7+z^6+z^5+z^3+z^2	z^6	0.000135419	2.4653e-05	0.000272558	1.65879e-05
236	67	z^7+z^6+z^5+z^3+z^2	z^6+z+1	0.000134526	2.30334e-05	0.000269729	1.49779e-05
236	69	z^7+z^6+z^5+z^3+z^2	z^6+z^2+1	0.000135248	2.62824e-05	0.000270019	2.09862e-05
236	70	z^7+z^6+z^5+z^3+z^2	z^6+z^2+z	0.000181722	0.000160015	0.000379337	0.000334418
236	73	z^7+z^6+z^5+z^3+z^2	z^6+z^3+1	0.000139503	2.95093e-05	0.000282229	3.99981e-05
236	74	z^7+z^6+z^5+z^3+z^2	z^6+z^3+z	0.000159961	0.000127928	0.000308704	0.000175385
236	76	z^7+z^6+z^5+z^3+z^2	z^6+z^3+z^2	0.000179825	0.000160144	0.000361265	0.000258273
236	79	z^7+z^6+z^5+z^3+z^2	z^6+z^3+z^2+z+1	0.000134043	2.40154e-05	0.000270461	1.63421e-05
236	81	z^7+z^6+z^5+z^3+z^2	z^6+z^4+1	0.000139683	5.58487e-05	0.00027584	1.80185e-05
236	82	z^7+z^6+z^5+z^3+z^2	z^6+z^4+z	0.000156794	0.000104957	0.00031638	0.000171179
236	84	z^7+z^6+z^5+z^3+z^2	z^6+z^4+z^2	0.000145764	7.27455e-05	0.000299374	0.00011386
236	87	z^7+z^6+z^5+z^3+z^2	z^6+z^4+z^2+z+1	0.00013993	4.35193e-05	0.000280503	5.52185e-05
236	88	z^7+z^6+z^5+z^3+z^2	z^6+z^4+z^3	0.000164545	0.000127685	0.000320609	0.000172989
236	91	z^7+z^6+z^5+z^3+z^2	z^6+z^4+z^3+z+1	0.000150937	6.87333e-05	0.000296708	0.000100333
236	93	z^7+z^6+z^5+z^3+z^2	z^6+z^4+z^3+z^2+1	0.000159175	9.66433e-05	0.00031192	0.000133503
236	94	z^7+z^6+z^5+z^3+z^2	z^6+z^4+z^3+z^2+z	0.000135474	2.45414e-05	0.000271659	1.57671e-05
236	97	z^7+z^6+z^5+z^3+z^2	z^6+z^5+1	0.000136989	2.5343e-05	0.000275246	2.41379e-05
236	98	z^7+z^6+z^5+z^3+z^2	z^6+z^5+z	0.000136779	2.49423e-05	0.000274203	2.09895e-05
236	100	z^7+z^6+z^5+z^3+z^2	z^6+z^5+z^2	0.000140286	7.31019e-05	0.000277624	5.42893e-05
236	103	z^7+z^6+z^5+z^3+z^2	z^6+z^5+z^2+z+1	0.000140388	2.67842e-05	0.000284812	4.24237e-05
236	104	z^7+z^6+z^5+z^3+z^2	z^6+z^5+z^3	0.000136293	2.47262e-05	0.000274236	1.63854e-05
236	107	z^7+z^6+z^5+z^3+z^2	z^6+z^5+z^3+z+1	0.000135292	2.47182e-05	0.000271732	1.50382e-05
236	109	z^7+z^6+z^5+z^3+z^2	z^6+z^5+z^3+z^2+1	0.000134975	2.33348e-05	0.000272532	2.37674e-05
236	110	z^7+z^6+z^5+z^3+z^2	z^6+z^5+z^3+z^2+z	0.000138102	2.77942e-05	0.000276617	2.47481e-05
236	112	z^7+z^6+z^5+z^3+z^2	z^6+z^5+z^4	0.000136374	2.44069e-05	0.000273055	1.40118e-05
236	115	z^7+z^6+z^5+z^3+z^2	z^6+z^5+z^4+z+1	0.00013826	3.52102e-05	0.000274918	2.22517e-05
236	117	z^7+z^6+z^5+z^3+z^2	z^6+z^5+z^4+z^2+1	0.000136231	2.43063e-05	0.00027528	2.38973e-05
236	118	z^7+z^6+z^5+z^3+z^2	z^6+z^5+z^4+z^2+z	0.000135558	2.48218e-05	0.000270881	1.35283e-05
236	121	z^7+z^6+z^5+z^3+z^2	z^6+z^5+z^4+z^3+1	0.000135376	2.46836e-05	0.000272241	1.64011e-05
236	122	z^7+z^6+z^5+z^3+z^2	z^6+z^5+z^4+z^3+z	0.000135556	2.36627e-05	0.000272339	1.46308e-05
236	124	z^7+z^6+z^5+z^3+z^2	z^6+z^5+z^4+z^3+z^2	0.000137539	2.69797e-05	0.000274723	2.1638e-05
236	127	z^7+z^6+z^5+z^3+z^2	z^6+z^5+z^4+z^3+z^2+z+1	0.000134705	2.46041e-05	0.000271456	1.51374e-05
236	128	z^7+z^6+z^5+z^3+z^2	z^7	0.000136379	2.48853e-05	0.000273135	3.47198e-05
236	131	z^7+z^6+z^5+z^3+z^2	z^7+z+1	0.000139381	3.95858e-05	0.000280404	5.40822e-05
236	133	z^7+z^6+z^5+z^3+z^2	z^7+z^2+1	0.000176783	0.000143825	0.000338563	0.00019868
236	134	z^7+z^6+z^5+z^3+z^2	z^7+z^2+z	0.000146483	6.05995e-05	0.000301779	0.000129897
236	137	z^7+z^6+z^5+z^3+z^2	z^7+z^3+1	0.000154793	0.000103237	0.000307975	0.000155171
236	138	z^7+z^6+z^5+z^3+z^2	z^7+z^3+z	0.00020174	0.000204504	0.000379703	0.00026816
236	140	z^7+z^6+z^5+z^3+z^2	z^7+z^3+z^2	0.000169542	0.000151514	0.000314211	0.0001603
236	143	z^7+z^6+z^5+z^3+z^2	z^7+z^3+z^2+z+1	0.000168633	0.000134834	0.000338436	0.000198666
236	145	z^7+z^6+z^5+z^3+z^2	z^7+z^4+1	0.000146426	4.05963e-05	0.00029687	9.2585e-05
236	146	z^7+z^6+z^5+z^3+z^2	z^7+z^4+z	0.000140581	5.25967e-05	0.000284513	9.57834e-05
236	148	z^7+z^6+z^5+z^3+z^2	z^7+z^4+z^2	0.000135399	2.50469e-05	0.000270863	1.41236e-05
236	151	z^7+z^6+z^5+z^3+z^2	z^7+z^4+z^2+z+1	0.000141266	6.27076e-05	0.00028057	6.18348e-05
236	152	z^7+z^6+z^5+z^3+z^2	z^7+z^4+z^3	0.000138691	2.59658e-05	0.00028032	3.44985e-05
236	155	z^7+z^6+z^5+z^3+z^2	z^7+z^4+z^3+z+1	0.000134049	2.61693e-05	0.00026945	2.1821e-05
236	157	z^7+z^6+z^5+z^3+z^2	z^7+z^4+z^3+z^2+1	0.000134664	2.4649e-05	0.000270427	1.41952e-05
236	158	z^7+z^6+z^5+z^3+z^2	z^7+z^4+z^3+z^2+z	0.000134137	2.3403e-05	0.000271053	1.56802e-05
