2015-09-05T13:58:50.944990 INFO   :R0: fins invertible elements:
2015-09-05T13:59:22.053363 INFO   :		[17%]Candidate (z^4+z^3+z,z^7+z^6+z^5+z^4+z^2,z^7+z^5+z^3+z^2) = 0.000114 (std 2.67318e-05)
2015-09-05T13:59:22.245711 INFO   :		[17%]Candidate (z^4+z^3+z,z^7+z^6+z^5+z^4+z^2,z^7+z^5+z^4+z) = 0.000111 (std 2.45782e-05)
2015-09-05T13:59:22.444085 INFO   :		[18%]Candidate (z^4+z^3+z,z^7+z^6+z^5+z^4+z^2,z^7+z^5+z^4+z^3) = 0.000117 (std 2.79113e-05)
2015-09-05T13:59:22.639637 INFO   :		[18%]Candidate (z^4+z^3+z,z^7+z^6+z^5+z^4+z^2,z^7+z^6+z^2+1) = 0.000116 (std 2.6338e-05)
2015-09-05T13:59:22.869661 INFO   :		[18%]Candidate (z^4+z^3+z,z^7+z^6+z^5+z^4+z^2,z^7+z^6+z^3+z) = 0.000112 (std 2.55182e-05)
2015-09-05T13:59:23.087851 INFO   :		[18%]Candidate (z^4+z^3+z,z^7+z^6+z^5+z^4+z^2,z^7+z^6+z^4+1) = 0.000114 (std 2.60456e-05)
2015-09-05T13:59:23.315600 INFO   :		[18%]Candidate (z^4+z^3+z,z^7+z^6+z^5+z^4+z^2,z^7+z^6+z^4+z^2) = 0.000119 (std 2.73201e-05)
2015-09-05T13:59:23.539297 INFO   :		[18%]Candidate (z^4+z^3+z,z^7+z^6+z^5+z^4+z^2,z^7+z^6+z^5+z) = 0.000113 (std 2.53357e-05)
2015-09-05T13:59:23.755438 INFO   :		[18%]Candidate (z^4+z^3+z,z^7+z^6+z^5+z^4+z^2,z^7+z^6+z^5+z^3) = 0.000111 (std 2.45373e-05)
2015-09-05T13:59:30.112065 INFO   :		[25%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^4+z^2+z+1) = 0.000112 (std 2.19249e-05)
2015-09-05T13:59:30.322029 INFO   :		[25%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^4+z^3+z^2+1) = 0.000116 (std 2.31641e-05)
2015-09-05T13:59:30.586171 INFO   :		[25%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^5+z^3+z+1) = 0.000113 (std 2.18714e-05)
2015-09-05T13:59:30.800298 INFO   :		[25%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^5+z^3+z^2+z) = 0.000118 (std 2.46879e-05)
2015-09-05T13:59:31.011668 INFO   :		[25%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^5+z^4+z^2+1) = 0.000117 (std 2.33457e-05)
2015-09-05T13:59:31.252112 INFO   :		[25%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^5+z^4+z^3+z) = 0.000116 (std 2.29519e-05)
2015-09-05T13:59:31.472714 INFO   :		[25%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^6+z^2+z+1) = 0.000117 (std 2.30998e-05)
2015-09-05T13:59:31.684628 INFO   :		[25%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^6+z^3+z^2+1) = 0.000118 (std 2.36558e-05)
2015-09-05T13:59:31.916726 INFO   :		[25%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^6+z^4+z+1) = 0.000116 (std 2.28595e-05)
2015-09-05T13:59:32.129720 INFO   :		[25%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^6+z^4+z^2+z) = 0.000117 (std 2.38011e-05)
2015-09-05T13:59:32.319269 INFO   :		[25%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^6+z^4+z^3+1) = 0.000118 (std 2.42151e-05)
2015-09-05T13:59:32.526963 INFO   :		[26%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^6+z^4+z^3+z^2) = 0.000119 (std 2.4119e-05)
2015-09-05T13:59:32.737211 INFO   :		[26%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^6+z^5+z^2+1) = 0.000118 (std 2.32914e-05)
2015-09-05T13:59:32.977588 INFO   :		[26%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^6+z^5+z^3+z) = 0.000117 (std 2.36471e-05)
2015-09-05T13:59:33.186891 INFO   :		[26%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^6+z^5+z^4+1) = 0.000112 (std 2.21661e-05)
2015-09-05T13:59:33.386901 INFO   :		[26%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^6+z^5+z^4+z^2) = 0.000115 (std 2.34151e-05)
2015-09-05T13:59:33.617123 INFO   :		[26%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^7+z^3+z+1) = 0.000120 (std 2.49775e-05)
2015-09-05T13:59:33.835567 INFO   :		[26%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^7+z^3+z^2+z) = 0.000119 (std 2.39331e-05)
2015-09-05T13:59:34.049629 INFO   :		[26%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^7+z^4+z^2+1) = 0.000120 (std 2.42073e-05)
2015-09-05T13:59:34.289167 INFO   :		[26%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^7+z^4+z^3+z) = 0.000115 (std 2.24759e-05)
2015-09-05T13:59:34.512614 INFO   :		[27%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^7+z^5+z+1) = 0.000117 (std 2.35038e-05)
2015-09-05T13:59:34.728040 INFO   :		[27%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^7+z^5+z^2+z) = 0.000117 (std 2.33814e-05)
2015-09-05T13:59:34.919752 INFO   :		[27%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^7+z^5+z^3+1) = 0.000120 (std 2.38705e-05)
2015-09-05T13:59:35.122408 INFO   :		[27%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^7+z^5+z^3+z^2) = 0.000118 (std 2.42066e-05)
2015-09-05T13:59:35.319958 INFO   :		[27%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^7+z^5+z^4+z) = 0.000117 (std 2.31852e-05)
2015-09-05T13:59:35.542638 INFO   :		[27%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^7+z^5+z^4+z^3) = 0.000117 (std 2.3503e-05)
2015-09-05T13:59:35.750695 INFO   :		[27%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^7+z^6+z^2+1) = 0.000118 (std 2.36301e-05)
2015-09-05T13:59:35.986874 INFO   :		[27%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^7+z^6+z^3+z) = 0.000115 (std 2.31172e-05)
2015-09-05T13:59:36.210470 INFO   :		[27%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^7+z^6+z^4+1) = 0.000118 (std 2.33797e-05)
2015-09-05T13:59:36.416175 INFO   :		[27%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^7+z^6+z^4+z^2) = 0.000119 (std 2.4514e-05)
2015-09-05T13:59:36.619296 INFO   :		[27%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^7+z^6+z^5+z) = 0.000117 (std 2.34998e-05)
2015-09-05T13:59:36.833088 INFO   :		[28%]Candidate (z^5+z^3+1,z^7+z^6+z^2+z+1,z^7+z^6+z^5+z^3) = 0.000113 (std 2.25898e-05)
2015-09-05T13:59:37.038284 INFO   :		[28%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^4+z^2+z+1) = 0.000111 (std 2.03885e-05)
2015-09-05T13:59:37.219378 INFO   :		[28%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^4+z^3+z+1) = 0.000112 (std 1.99887e-05)
2015-09-05T13:59:37.411903 INFO   :		[28%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^4+z^3+z^2+1) = 0.000119 (std 2.30064e-05)
2015-09-05T13:59:37.608139 INFO   :		[28%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^5+z^2+z+1) = 0.000116 (std 2.34983e-05)
2015-09-05T13:59:37.797028 INFO   :		[28%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^5+z^3+z+1) = 0.000116 (std 2.09174e-05)
2015-09-05T13:59:37.987349 INFO   :		[28%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^5+z^3+z^2+z) = 0.000116 (std 2.13636e-05)
2015-09-05T13:59:38.185068 INFO   :		[28%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^5+z^4+z^2+1) = 0.000117 (std 2.1865e-05)
2015-09-05T13:59:38.377629 INFO   :		[28%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^5+z^4+z^2+z) = 0.000118 (std 2.27507e-05)
2015-09-05T13:59:38.571845 INFO   :		[28%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^5+z^4+z^3+1) = 0.000120 (std 2.27785e-05)
2015-09-05T13:59:38.761544 INFO   :		[28%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^5+z^4+z^3+z) = 0.000116 (std 2.12748e-05)
2015-09-05T13:59:38.968822 INFO   :		[28%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^6+z^2+z+1) = 0.000116 (std 2.30143e-05)
2015-09-05T13:59:39.174958 INFO   :		[28%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^6+z^3+z^2+1) = 0.000116 (std 2.19964e-05)
2015-09-05T13:59:39.364693 INFO   :		[28%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^6+z^3+z^2+z) = 0.000116 (std 2.12782e-05)
2015-09-05T13:59:39.571713 INFO   :		[28%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^6+z^4+z+1) = 0.000126 (std 4.00726e-05)
2015-09-05T13:59:39.780672 INFO   :		[29%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^6+z^4+z^2+z) = 0.000114 (std 2.26596e-05)
2015-09-05T13:59:39.973172 INFO   :		[29%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^6+z^4+z^3+1) = 0.000118 (std 2.41401e-05)
2015-09-05T13:59:40.167667 INFO   :		[29%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^6+z^4+z^3+z^2) = 0.000118 (std 2.3501e-05)
2015-09-05T13:59:40.355103 INFO   :		[29%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^6+z^5+z+1) = 0.000115 (std 2.24358e-05)
2015-09-05T13:59:40.553087 INFO   :		[29%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^6+z^5+z^2+1) = 0.000121 (std 2.98038e-05)
2015-09-05T13:59:40.762502 INFO   :		[29%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^6+z^5+z^3+z) = 0.000115 (std 2.17818e-05)
2015-09-05T13:59:40.953208 INFO   :		[29%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^6+z^5+z^3+z^2) = 0.000117 (std 2.49032e-05)
2015-09-05T13:59:41.143401 INFO   :		[29%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^6+z^5+z^4+1) = 0.000117 (std 2.32819e-05)
2015-09-05T13:59:41.335139 INFO   :		[29%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^6+z^5+z^4+z) = 0.000118 (std 2.45132e-05)
2015-09-05T13:59:41.526637 INFO   :		[29%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^6+z^5+z^4+z^2) = 0.000117 (std 2.63347e-05)
2015-09-05T13:59:41.750294 INFO   :		[29%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^7+z^3+z+1) = 0.000116 (std 2.61137e-05)
2015-09-05T13:59:41.936279 INFO   :		[29%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^7+z^3+z^2+1) = 0.000115 (std 2.20144e-05)
2015-09-05T13:59:42.118073 INFO   :		[29%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^7+z^3+z^2+z) = 0.000112 (std 2.09691e-05)
2015-09-05T13:59:42.317130 INFO   :		[29%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^7+z^4+z+1) = 0.000123 (std 3.61605e-05)
2015-09-05T13:59:42.517722 INFO   :		[29%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^7+z^4+z^2+1) = 0.000123 (std 2.86357e-05)
2015-09-05T13:59:42.726704 INFO   :		[30%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^7+z^4+z^3+z) = 0.000115 (std 2.18539e-05)
2015-09-05T13:59:42.918294 INFO   :		[30%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^7+z^4+z^3+z^2) = 0.000117 (std 2.3358e-05)
2015-09-05T13:59:43.111093 INFO   :		[30%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^7+z^5+z+1) = 0.000118 (std 2.36837e-05)
2015-09-05T13:59:43.314966 INFO   :		[30%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^7+z^5+z^2+z) = 0.000116 (std 2.21421e-05)
2015-09-05T13:59:43.515136 INFO   :		[30%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^7+z^5+z^3+1) = 0.000123 (std 2.37023e-05)
2015-09-05T13:59:43.714332 INFO   :		[30%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^7+z^5+z^3+z^2) = 0.000115 (std 2.17712e-05)
2015-09-05T13:59:43.906126 INFO   :		[30%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^7+z^5+z^4+1) = 0.000118 (std 2.42019e-05)
2015-09-05T13:59:44.096354 INFO   :		[30%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^7+z^5+z^4+z) = 0.000116 (std 2.65722e-05)
2015-09-05T13:59:44.289106 INFO   :		[30%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^7+z^5+z^4+z^3) = 0.000116 (std 2.15869e-05)
2015-09-05T13:59:44.487057 INFO   :		[30%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^7+z^6+z^2+1) = 0.000118 (std 2.53478e-05)
2015-09-05T13:59:44.676911 INFO   :		[30%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^7+z^6+z^2+z) = 0.000116 (std 2.20754e-05)
2015-09-05T13:59:44.866795 INFO   :		[30%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^7+z^6+z^3+1) = 0.000116 (std 2.26233e-05)
2015-09-05T13:59:45.060866 INFO   :		[30%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^7+z^6+z^3+z) = 0.000119 (std 2.71699e-05)
2015-09-05T13:59:45.272782 INFO   :		[30%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^7+z^6+z^4+1) = 0.000117 (std 2.19192e-05)
2015-09-05T13:59:45.482167 INFO   :		[30%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^7+z^6+z^4+z^2) = 0.000117 (std 2.74091e-05)
2015-09-05T13:59:45.670261 INFO   :		[30%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^7+z^6+z^4+z^3) = 0.000116 (std 2.34296e-05)
2015-09-05T13:59:45.880862 INFO   :		[31%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^7+z^6+z^5+z) = 0.000117 (std 2.37237e-05)
2015-09-05T13:59:46.074772 INFO   :		[31%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^7+z^6+z^5+z^2) = 0.000119 (std 2.55021e-05)
2015-09-05T13:59:46.270073 INFO   :		[31%]Candidate (z^5+z^3+z^2,z^6+z^5+z^4+z^3+1,z^7+z^6+z^5+z^3) = 0.000120 (std 2.2663e-05)
2015-09-05T13:59:49.527784 INFO   :		[34%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^4+z^2+z+1) = 0.000115 (std 2.62842e-05)
2015-09-05T13:59:49.764170 INFO   :		[34%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^4+z^3+z^2+1) = 0.000121 (std 3.00985e-05)
2015-09-05T13:59:49.992491 INFO   :		[34%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^5+z^3+z+1) = 0.000114 (std 2.34899e-05)
2015-09-05T13:59:50.208022 INFO   :		[34%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^5+z^3+z^2+z) = 0.000130 (std 4.3936e-05)
2015-09-05T13:59:50.452042 INFO   :		[34%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^5+z^4+z^2+1) = 0.000132 (std 4.85658e-05)
2015-09-05T13:59:50.675998 INFO   :		[34%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^5+z^4+z^3+z) = 0.000114 (std 2.2053e-05)
2015-09-05T13:59:50.902675 INFO   :		[35%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^6+z^2+z+1) = 0.000132 (std 4.57735e-05)
2015-09-05T13:59:51.088831 INFO   :		[35%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^6+z^3+z^2+1) = 0.000115 (std 2.31132e-05)
2015-09-05T13:59:51.286680 INFO   :		[35%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^6+z^4+z+1) = 0.000115 (std 2.28162e-05)
2015-09-05T13:59:51.511791 INFO   :		[35%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^6+z^4+z^2+z) = 0.000126 (std 3.85374e-05)
2015-09-05T13:59:51.695127 INFO   :		[35%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^6+z^4+z^3+1) = 0.000115 (std 2.26384e-05)
2015-09-05T13:59:51.894832 INFO   :		[35%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^6+z^4+z^3+z^2) = 0.000114 (std 2.27115e-05)
2015-09-05T13:59:52.101159 INFO   :		[35%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^6+z^5+z^2+1) = 0.000117 (std 2.39338e-05)
2015-09-05T13:59:52.335569 INFO   :		[35%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^6+z^5+z^3+z) = 0.000115 (std 2.20205e-05)
2015-09-05T13:59:52.563094 INFO   :		[35%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^6+z^5+z^4+1) = 0.000126 (std 4.00049e-05)
2015-09-05T13:59:52.754435 INFO   :		[35%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^6+z^5+z^4+z^2) = 0.000118 (std 2.36666e-05)
2015-09-05T13:59:52.999469 INFO   :		[35%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^7+z^3+z+1) = 0.000119 (std 2.99951e-05)
2015-09-05T13:59:53.215897 INFO   :		[36%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^7+z^3+z^2+z) = 0.000114 (std 2.21323e-05)
2015-09-05T13:59:53.420892 INFO   :		[36%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^7+z^4+z^2+1) = 0.000121 (std 2.73597e-05)
2015-09-05T13:59:53.652394 INFO   :		[36%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^7+z^4+z^3+z) = 0.000114 (std 2.23232e-05)
2015-09-05T13:59:53.864769 INFO   :		[36%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^7+z^5+z+1) = 0.000114 (std 2.23748e-05)
2015-09-05T13:59:54.088765 INFO   :		[36%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^7+z^5+z^2+z) = 0.000120 (std 2.51579e-05)
2015-09-05T13:59:54.273743 INFO   :		[36%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^7+z^5+z^3+1) = 0.000116 (std 2.32188e-05)
2015-09-05T13:59:54.491239 INFO   :		[36%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^7+z^5+z^3+z^2) = 0.000128 (std 4.50221e-05)
2015-09-05T13:59:54.710116 INFO   :		[36%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^7+z^5+z^4+z) = 0.000120 (std 2.51243e-05)
2015-09-05T13:59:54.927434 INFO   :		[36%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^7+z^5+z^4+z^3) = 0.000115 (std 2.36566e-05)
2015-09-05T13:59:55.134813 INFO   :		[36%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^7+z^6+z^2+1) = 0.000114 (std 2.21172e-05)
2015-09-05T13:59:55.369253 INFO   :		[37%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^7+z^6+z^3+z) = 0.000119 (std 2.4567e-05)
2015-09-05T13:59:55.574996 INFO   :		[37%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^7+z^6+z^4+1) = 0.000114 (std 2.20558e-05)
2015-09-05T13:59:55.804537 INFO   :		[37%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^7+z^6+z^4+z^2) = 0.000116 (std 2.33984e-05)
2015-09-05T13:59:56.022896 INFO   :		[37%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^7+z^6+z^5+z) = 0.000119 (std 2.42577e-05)
2015-09-05T13:59:56.208909 INFO   :		[37%]Candidate (z^5+z^4+z^3,z^7+z^6+z^4+z^2+z,z^7+z^6+z^5+z^3) = 0.000114 (std 2.25948e-05)
2015-09-05T14:00:12.081494 INFO   :		[53%]Candidate (z^7+z^2+z,z^7+z^6+z^4+z+1,z^4+z^2+z+1) = 0.000126 (std 2.31211e-05)
2015-09-05T14:00:12.278343 INFO   :		[53%]Candidate (z^7+z^2+z,z^7+z^6+z^4+z+1,z^4+z^3+z+1) = 0.000127 (std 2.35747e-05)
2015-09-05T14:00:12.475343 INFO   :		[53%]Candidate (z^7+z^2+z,z^7+z^6+z^4+z+1,z^4+z^3+z^2+1) = 0.000127 (std 2.24104e-05)
2015-09-05T14:00:12.671594 INFO   :		[53%]Candidate (z^7+z^2+z,z^7+z^6+z^4+z+1,z^5+z^2+z+1) = 0.000124 (std 2.1738e-05)
2015-09-05T14:00:12.868530 INFO   :		[53%]Candidate (z^7+z^2+z,z^7+z^6+z^4+z+1,z^5+z^3+z+1) = 0.000127 (std 2.38212e-05)
2015-09-05T14:00:13.076487 INFO   :		[53%]Candidate (z^7+z^2+z,z^7+z^6+z^4+z+1,z^5+z^3+z^2+z) = 0.000126 (std 2.23064e-05)
2015-09-05T14:00:13.271948 INFO   :		[53%]Candidate (z^7+z^2+z,z^7+z^6+z^4+z+1,z^5+z^4+z^2+1) = 0.000121 (std 2.20593e-05)
2015-09-05T14:00:13.469422 INFO   :		[53%]Candidate (z^7+z^2+z,z^7+z^6+z^4+z+1,z^5+z^4+z^2+z) = 0.000127 (std 2.24153e-05)
2015-09-05T14:00:13.663264 INFO   :		[53%]Candidate (z^7+z^2+z,z^7+z^6+z^4+z+1,z^5+z^4+z^3+1) = 0.000125 (std 2.16958e-05)
2015-09-05T14:00:13.855458 INFO   :		[53%]Candidate (z^7+z^2+z,z^7+z^6+z^4+z+1,z^5+z^4+z^3+z) = 0.000124 (std 2.23183e-05)
2015-09-05T14:00:14.055563 INFO   :		[53%]Candidate (z^7+z^2+z,z^7+z^6+z^4+z+1,z^6+z^2+z+1) = 0.000124 (std 2.22885e-05)
2015-09-05T14:00:14.268392 INFO   :		[53%]Candidate (z^7+z^2+z,z^7+z^6+z^4+z+1,z^6+z^3+z^2+1) = 0.000123 (std 2.09733e-05)
2015-09-05T14:00:14.459248 INFO   :		[53%]Candidate (z^7+z^2+z,z^7+z^6+z^4+z+1,z^6+z^3+z^2+z) = 0.000123 (std 2.14234e-05)
2015-09-05T14:00:14.651428 INFO   :		[53%]Candidate (z^7+z^2+z,z^7+z^6+z^4+z+1,z^6+z^4+z+1) = 0.000124 (std 2.27367e-05)
2015-09-05T14:00:14.868657 INFO   :		[54%]Candidate (z^7+z^2+z,z^7+z^6+z^4+z+1,z^6+z^4+z^2+z) = 0.000125 (std 2.11659e-05)
2015-09-05T14:00:15.060685 INFO   :		[54%]Candidate (z^7+z^2+z,z^7+z^6+z^4+z+1,z^6+z^4+z^3+1) = 0.000122 (std 2.0347e-05)
2015-09-05T14:00:15.264731 INFO   :		[54%]Candidate (z^7+z^2+z,z^7+z^6+z^4+z+1,z^6+z^4+z^3+z^2) = 0.000119 (std 1.98685e-05)
2015-09-05T14:00:15.461555 INFO   :		[54%]Candidate (z^7+z^2+z,z^7+z^6+z^4+z+1,z^6+z^5+z+1) = 0.000127 (std 2.22069e-05)
2015-09-05T14:00:15.647012 INFO   :		[54%]Candidate (z^7+z^2+z,z^7+z^6+z^4+z+1,z^6+z^5+z^2+1) = 0.000120 (std 1.9362e-05)
2015-09-05T14:00:15.861641 INFO   :		[54%]Candidate (z^7+z^2+z,z^7+z^6+z^4+z+1,z^6+z^5+z^3+z) = 0.000119 (std 1.97406e-05)
2015-09-05T14:00:16.058030 INFO   :		[54%]Candidate (z^7+z^2+z,z^7+z^6+z^4+z+1,z^6+z^5+z^3+z^2) = 0.000127 (std 2.26181e-05)
2015-09-05T14:00:16.243316 INFO   :		[54%]Candidate (z^7+z^2+z,z^7+z^6+z^4+z+1,z^6+z^5+z^4+1) = 0.000120 (std 1.97787e-05)
2015-09-05T14:00:16.433047 INFO   :		[54%]Candidate (z^7+z^2+z,z^7+z^6+z^4+z+1,z^6+z^5+z^4+z) = 0.000122 (std 2.17372e-05)
2015-09-05T14:00:16.627107 INFO   :		[54%]Candidate (z^7+z^2+z,z^7+z^6+z^4+z+1,z^6+z^5+z^4+z^2) = 0.000125 (std 2.31009e-05)
2015-09-05T14:00:16.825934 INFO   :		[54%]Candidate (z^7+z^2+z,z^7+z^6+z^4+z+1,z^7+z^3+z+1) = 0.000120 (std 1.9844e-05)
2015-09-05T14:00:17.012943 INFO   :		[54%]Candidate (z^7+z^2+z,z^7+z^6+z^4+z+1,z^7+z^3+z^2+1) = 0.000121 (std 2.06438e-05)
2015-09-05T14:00:17.198312 INFO   :		[54%]Candidate (z^7+z^2+z,z^7+z^6+z^4+z+1,z^7+z^3+z^2+z) = 0.000120 (std 1.95025e-05)
2015-09-05T14:00:17.396732 INFO   :		[54%]Candidate (z^7+z^2+z,z^7+z^6+z^4+z+1,z^7+z^4+z+1) = 0.000128 (std 2.23633e-05)
2015-09-05T14:00:17.583894 INFO   :		[54%]Candidate (z^7+z^2+z,z^7+z^6+z^4+z+1,z^7+z^4+z^2+1) = 0.000121 (std 2.1803e-05)
2015-09-05T14:00:17.823879 INFO   :		[55%]Candidate (z^7+z^2+z,z^7+z^6+z^4+z+1,z^7+z^4+z^3+z) = 0.000151 (std 6.03664e-05)
